Date,Open,High,Low,Close,Adj Close,Volume
2016-03-04,10278.000000,10295.500000,10230.000000,10240.000000,10240.000000,3246
2016-03-07,10170.000000,10170.000000,9855.000000,9970.000000,9970.000000,429
2016-03-08,10112.200195,10193.000000,10083.200195,10150.000000,10150.000000,5373
2016-03-09,10150.000000,10150.000000,9800.000000,9896.000000,9896.000000,1258
2016-03-10,10000.000000,10021.500000,9823.549805,9974.000000,9974.000000,773
2016-03-11,10013.200195,10056.799805,9967.599609,10056.799805,10056.799805,4688
2016-03-14,10150.000000,10210.000000,10150.000000,10180.000000,10180.000000,607
2016-03-15,10189.200195,10400.000000,10189.200195,10305.799805,10305.799805,1382
2016-03-16,10309.799805,10347.000000,10230.000000,10235.000000,10235.000000,284
2016-03-17,9996.000000,9996.000000,9650.000000,9735.389648,9735.389648,8595
2016-03-18,9572.000000,9622.400391,9485.000000,9608.440430,9608.440430,2416
2016-03-22,9678.849609,9723.500000,9663.000000,9723.500000,9723.500000,441
2016-03-23,9900.000000,10005.299805,9850.400391,10000.000000,10000.000000,13481
2016-03-28,10200.000000,10200.000000,10077.200195,10102.200195,10102.200195,1234
2016-03-29,10160.000000,10306.200195,10160.000000,10275.299805,10275.299805,2945
2016-03-30,10390.000000,10390.000000,10278.500000,10312.500000,10312.500000,9012
2016-03-31,10257.200195,10310.000000,10252.400391,10277.000000,10277.000000,599
2016-04-01,10360.000000,10393.200195,10334.000000,10393.200195,10393.200195,351
2016-04-04,10358.000000,10380.000000,10353.200195,10361.000000,10361.000000,161
2016-04-05,10445.200195,10467.200195,10388.400391,10388.400391,10388.400391,391
2016-04-06,10585.000000,10639.200195,10524.799805,10624.500000,10624.500000,1480
2016-04-07,10625.000000,10625.000000,10550.000000,10587.000000,10587.000000,595
2016-04-08,10550.000000,10580.000000,10524.799805,10565.000000,10565.000000,449
2016-04-11,10591.000000,10652.799805,10516.000000,10516.000000,10516.000000,733
2016-04-12,10515.000000,10522.000000,10452.799805,10480.400391,10480.400391,349
2016-04-13,10749.599609,10760.400391,10695.599609,10742.000000,10742.000000,638
2016-04-14,10749.200195,10852.799805,10749.200195,10818.700195,10818.700195,2924
2016-04-15,10890.000000,11000.000000,10890.000000,10997.799805,10997.799805,1610
2016-04-18,11120.400391,11120.400391,10978.799805,11033.000000,11033.000000,9873
2016-04-19,10831.200195,10930.000000,10744.000000,10846.500000,10846.500000,489
2016-04-20,10833.000000,10962.000000,10833.000000,10950.000000,10950.000000,2899
2016-04-21,10999.000000,11070.500000,10975.200195,11018.000000,11018.000000,3347
2016-04-22,10783.299805,10825.000000,10692.799805,10819.000000,10819.000000,1245
2016-04-25,10833.200195,11021.599609,10833.200195,10980.000000,10980.000000,524
2016-04-26,10867.200195,10867.200195,10714.000000,10733.599609,10733.599609,750
2016-04-27,10550.000000,10555.000000,10448.799805,10521.000000,10521.000000,3048
2016-04-28,10710.000000,10750.000000,10400.000000,10440.599609,10440.599609,7678
2016-04-29,11349.000000,11374.400391,11227.599609,11350.200195,11350.200195,8281
2016-05-02,11630.000000,11775.000000,11619.200195,11763.400391,11763.400391,3719
2016-05-03,11780.400391,11898.900391,11754.599609,11839.000000,11839.000000,7974
2016-05-04,11857.599609,11953.000000,11816.599609,11894.000000,11894.000000,4142
2016-05-05,11906.000000,11915.500000,11729.000000,11787.000000,11787.000000,1182
2016-05-06,11870.000000,12040.099609,11855.000000,12013.299805,12013.299805,4731
2016-05-09,12100.000000,12455.000000,12100.000000,12349.000000,12349.000000,5478
2016-05-10,12564.000000,12653.400391,12535.000000,12649.200195,12649.200195,3887
2016-05-11,12725.599609,12887.400391,12705.000000,12798.700195,12798.700195,7859
2016-05-12,12866.799805,12940.200195,12803.000000,12929.000000,12929.000000,6193
2016-05-13,12918.000000,12965.000000,12863.000000,12899.599609,12899.599609,1533
2016-05-16,12899.000000,12980.000000,12708.599609,12965.000000,12965.000000,8096
2016-05-17,13017.500000,13017.500000,12760.000000,12767.000000,12767.000000,430
2016-05-18,12820.000000,12854.200195,12760.000000,12785.000000,12785.000000,793
2016-05-19,12870.000000,12870.000000,12820.000000,12847.000000,12847.000000,258
2016-05-20,12906.000000,12995.799805,12890.000000,12890.000000,12890.000000,2444
2016-05-23,12935.400391,12950.000000,12879.500000,12924.000000,12924.000000,263
2016-05-24,12942.000000,13080.000000,12942.000000,13040.000000,13040.000000,920
2016-05-25,13090.799805,13120.700195,13078.599609,13088.000000,13088.000000,442
2016-05-26,13069.799805,13190.400391,13069.799805,13169.400391,13169.400391,962
2016-05-27,13230.000000,13230.000000,13135.700195,13179.500000,13179.500000,932
2016-05-30,13155.200195,13179.500000,13107.900391,13179.500000,13179.500000,8
2016-05-31,13242.400391,13340.000000,13242.400391,13340.000000,13340.000000,1041
2016-06-01,13422.200195,13446.400391,13320.000000,13320.000000,13320.000000,719
2016-06-02,13340.000000,13590.000000,13340.000000,13567.599609,13567.599609,668
2016-06-03,13467.000000,13520.000000,13398.299805,13502.599609,13502.599609,500
2016-06-06,13550.000000,13589.500000,13538.799805,13589.500000,13589.500000,1213
2016-06-07,13530.000000,13533.400391,13261.000000,13285.500000,13285.500000,1471
2016-06-08,13187.400391,13222.200195,13147.000000,13153.500000,13153.500000,1499
2016-06-09,13287.000000,13297.599609,13280.000000,13289.000000,13289.000000,386
2016-06-10,13339.000000,13370.000000,13250.000000,13352.799805,13352.799805,1086
2016-06-13,13461.500000,13537.400391,13461.500000,13487.799805,13487.799805,524
2016-06-14,13580.000000,13590.000000,13567.000000,13585.000000,13585.000000,364
2016-06-15,13597.500000,13597.500000,13509.000000,13555.000000,13555.000000,1318
2016-06-16,13453.000000,13545.000000,13453.000000,13545.000000,13545.000000,188
2016-06-17,13270.000000,13322.500000,13182.000000,13182.000000,13182.000000,816
2016-06-20,13375.000000,13447.700195,13375.000000,13402.000000,13402.000000,1836
2016-06-21,13352.299805,13352.299805,13300.000000,13329.799805,13329.799805,294
2016-06-22,13190.000000,13237.900391,13170.000000,13170.000000,13170.000000,458
2016-06-23,13198.000000,13200.000000,13127.400391,13141.599609,13141.599609,986
2016-06-24,13130.000000,13323.000000,13130.000000,13253.000000,13253.000000,7156
2016-06-27,13130.000000,13310.000000,13096.900391,13271.000000,13271.000000,2758
2016-06-28,13278.000000,13327.000000,13257.500000,13299.000000,13299.000000,661
2016-06-29,13357.000000,13357.000000,13261.000000,13261.099609,13261.099609,2497
2016-06-30,13238.000000,13238.000000,13069.000000,13069.000000,13069.000000,753
2016-07-01,13197.000000,13330.900391,13197.000000,13289.200195,13289.200195,213
2016-07-04,13100.000000,13100.000000,13100.000000,13100.000000,13100.000000,25
2016-07-05,13482.599609,13600.000000,13482.599609,13600.000000,13600.000000,185
2016-07-06,13715.000000,13860.000000,13715.000000,13837.099609,13837.099609,1445
2016-07-07,13827.000000,13870.000000,13827.000000,13840.000000,13840.000000,1497
2016-07-08,13882.000000,13882.000000,13754.799805,13791.700195,13791.700195,707
2016-07-11,13927.799805,13960.000000,13918.000000,13918.799805,13918.799805,457
2016-07-12,13799.000000,13799.000000,13574.799805,13722.000000,13722.000000,5843
2016-07-13,13708.599609,13832.799805,13591.599609,13687.099609,13687.099609,672
2016-07-14,13687.099609,13687.099609,13563.400391,13643.599609,13643.599609,626
2016-07-15,13720.000000,13720.000000,13569.000000,13585.599609,13585.599609,650
2016-07-18,13699.000000,13699.000000,13548.599609,13548.599609,13548.599609,572
2016-07-19,13769.599609,13797.799805,13698.299805,13698.299805,13698.299805,1586
2016-07-20,13850.200195,13879.000000,13803.000000,13879.000000,13879.000000,2238
2016-07-21,13868.000000,13897.000000,13835.000000,13835.000000,13835.000000,914
2016-07-22,13890.000000,13975.000000,13824.599609,13824.599609,13824.599609,1791
2016-07-25,13890.000000,13925.400391,13841.400391,13870.500000,13870.500000,721
2016-07-26,13869.799805,13900.000000,13793.099609,13808.799805,13808.799805,933
2016-07-27,13897.200195,13940.000000,13850.000000,13855.700195,13855.700195,1046
2016-07-28,14038.000000,14231.400391,13975.000000,14225.400391,14225.400391,9648
2016-07-29,14351.000000,14380.000000,14200.000000,14237.500000,14237.500000,11180
2016-08-01,14363.000000,14530.000000,14363.000000,14500.000000,14500.000000,967
2016-08-02,14392.000000,14438.000000,14305.000000,14438.000000,14438.000000,816
2016-08-03,14365.400391,14365.400391,14242.000000,14275.500000,14275.500000,3351
2016-08-04,14299.000000,14393.400391,14299.000000,14393.400391,14393.400391,2135
2016-08-05,14496.000000,14500.000000,14350.000000,14360.000000,14360.000000,1187
2016-08-08,14302.000000,14302.000000,14150.000000,14215.299805,14215.299805,515
2016-08-09,14205.500000,14205.500000,14167.000000,14167.000000,14167.000000,1551
2016-08-10,14146.799805,14158.500000,14060.900391,14118.599609,14118.599609,1444
2016-08-11,14140.000000,14140.000000,14020.000000,14075.000000,14075.000000,1456
2016-08-12,14055.000000,14115.200195,14055.000000,14115.200195,14115.200195,854
2016-08-15,13903.799805,13914.500000,13849.000000,13898.200195,13898.200195,1382
2016-08-16,13835.000000,13835.000000,13746.000000,13784.799805,13784.799805,784
2016-08-17,13877.599609,13959.000000,13823.000000,13905.000000,13905.000000,758
2016-08-18,13823.000000,13852.000000,13799.900391,13852.000000,13852.000000,706
2016-08-19,13861.400391,13875.000000,13840.599609,13860.000000,13860.000000,1209
2016-08-22,13827.799805,13905.000000,13827.799805,13899.299805,13899.299805,7994
2016-08-23,13960.000000,14118.000000,13960.000000,14118.000000,14118.000000,1568
2016-08-24,14080.599609,14080.599609,13968.200195,13968.200195,13968.200195,361
2016-08-25,13990.299805,13990.299805,13908.099609,13961.500000,13961.500000,259
2016-08-26,13960.000000,14280.000000,13959.000000,14279.900391,14279.900391,1437
2016-08-29,14320.000000,14410.000000,14320.000000,14378.799805,14378.799805,1068
2016-08-30,14405.000000,14466.000000,14401.200195,14401.200195,14401.200195,2484
2016-08-31,14435.000000,14447.000000,14424.799805,14447.000000,14447.000000,322
2016-09-01,14500.000000,14535.000000,14465.000000,14465.000000,14465.000000,887
2016-09-02,14385.000000,14446.200195,14344.000000,14344.000000,14344.000000,521
2016-09-05,14344.000000,14344.000000,14344.000000,14344.000000,14344.000000,0
2016-09-06,14323.000000,14445.000000,14273.599609,14432.200195,14432.200195,12266
2016-09-07,14439.200195,14502.799805,14426.000000,14480.000000,14480.000000,1849
2016-09-08,14518.000000,14635.000000,14518.000000,14635.000000,14635.000000,1662
2016-09-09,14550.000000,14550.000000,14400.400391,14400.400391,14400.400391,2671
2016-09-12,14593.500000,14665.000000,14508.400391,14530.000000,14530.000000,502
2016-09-13,14672.000000,14672.000000,14488.299805,14514.099609,14514.099609,3386
2016-09-14,14672.500000,14725.000000,14602.000000,14628.400391,14628.400391,743
2016-09-15,14650.000000,14900.000000,14650.000000,14898.099609,14898.099609,1457
2016-09-19,15335.000000,15335.000000,15190.000000,15230.000000,15230.000000,1274
2016-09-20,15350.000000,15505.400391,15304.000000,15486.099609,15486.099609,2150
2016-09-21,15504.000000,15600.000000,15479.200195,15583.000000,15583.000000,1909
2016-09-22,15615.000000,15815.000000,15615.000000,15815.000000,15815.000000,6895
2016-09-23,15858.000000,15940.000000,15830.000000,15940.000000,15940.000000,1426
2016-09-26,15954.400391,15954.400391,15822.000000,15902.400391,15902.400391,1643
2016-09-27,15840.200195,15895.799805,15811.799805,15815.000000,15815.000000,782
2016-09-28,15990.000000,16190.000000,15990.000000,16048.000000,16048.000000,2135
2016-09-29,16250.000000,16250.000000,16043.799805,16146.000000,16146.000000,3174
2016-09-30,16146.000000,16257.099609,16146.000000,16257.099609,16257.099609,2244
2016-10-03,16060.000000,16139.099609,16060.000000,16138.000000,16138.000000,378
2016-10-04,16212.000000,16212.000000,16000.000000,16056.200195,16056.200195,4681
2016-10-05,16198.000000,16300.000000,16172.599609,16237.799805,16237.799805,6155
2016-10-06,16287.200195,16325.000000,16222.799805,16226.400391,16226.400391,5577
2016-10-07,16200.000000,16258.200195,16173.000000,16173.000000,16173.000000,12179
2016-10-10,15990.000000,15990.000000,15873.799805,15925.000000,15925.000000,1971
2016-10-11,15789.000000,15842.299805,15730.000000,15730.000000,15730.000000,795
2016-10-12,15810.000000,15872.099609,15800.000000,15800.000000,15800.000000,383
2016-10-13,15709.799805,15750.000000,15675.000000,15717.099609,15717.099609,663
2016-10-14,15726.400391,15800.000000,15633.099609,15656.000000,15656.000000,1128
2016-10-17,15439.299805,15455.900391,15342.000000,15342.099609,15342.099609,685
2016-10-18,15320.000000,15350.000000,15240.599609,15259.700195,15259.700195,5692
2016-10-19,15198.299805,15222.700195,15169.000000,15177.799805,15177.799805,3574
2016-10-20,15035.299805,15115.000000,15030.200195,15106.599609,15106.599609,3219
2016-10-21,15186.900391,15251.599609,15168.000000,15222.099609,15222.099609,2791
2016-10-24,15445.000000,15550.000000,15394.000000,15528.599609,15528.599609,1580
2016-10-25,15524.500000,15584.000000,15419.200195,15459.299805,15459.299805,1116
2016-10-26,15445.000000,15470.700195,15331.099609,15432.099609,15432.099609,3963
2016-10-27,15514.700195,15525.000000,15369.000000,15406.200195,15406.200195,2655
2016-10-28,14610.000000,14880.599609,14562.099609,14718.299805,14718.299805,108840
2016-10-31,14859.000000,14957.500000,14835.000000,14910.799805,14910.799805,5787
2016-11-01,15136.900391,15136.900391,14994.000000,15040.299805,15040.299805,2568
2016-11-03,14855.000000,14912.400391,14649.000000,14711.299805,14711.299805,1658
2016-11-04,14625.000000,14625.000000,14335.000000,14352.299805,14352.299805,3644
2016-11-07,14408.000000,14713.200195,14408.000000,14665.000000,14665.000000,10922
2016-11-08,14550.000000,14585.000000,14465.000000,14489.900391,14489.900391,1588
2016-11-09,14531.200195,15442.000000,14531.200195,15222.400391,15222.400391,9117
2016-11-10,16000.000000,16000.000000,15000.000000,15327.700195,15327.700195,41013
2016-11-11,15400.000000,15650.000000,15191.000000,15285.799805,15285.799805,3660
2016-11-14,15160.299805,15160.299805,14837.000000,14859.500000,14859.500000,7819
2016-11-15,14883.900391,15200.000000,14883.900391,15050.000000,15050.000000,7230
2016-11-16,15200.000000,15220.000000,15090.000000,15110.099609,15110.099609,7156
2016-11-17,15210.000000,15423.000000,15170.000000,15405.099609,15405.099609,994
2016-11-18,15535.200195,15760.000000,15459.400391,15714.599609,15714.599609,43163
2016-11-22,16160.000000,16238.400391,16100.000000,16154.799805,16154.799805,6653
2016-11-23,16155.000000,16155.000000,15999.000000,16101.000000,16101.000000,804
2016-11-24,16104.000000,16104.000000,16050.000000,16101.000000,16101.000000,12
2016-11-25,16172.799805,16200.000000,16082.000000,16082.000000,16082.000000,1130
2016-11-28,15815.000000,15860.000000,15728.400391,15832.099609,15832.099609,2386
2016-11-29,15835.200195,15837.000000,15734.000000,15734.000000,15734.000000,916
2016-11-30,15735.000000,15787.400391,15397.400391,15490.900391,15490.900391,2628
2016-12-01,15351.000000,15430.000000,15336.000000,15430.000000,15430.000000,1251
2016-12-02,15347.900391,15347.900391,15270.000000,15285.000000,15285.000000,409
2016-12-05,15500.000000,15670.000000,15500.000000,15667.500000,15667.500000,3796
2016-12-06,15548.000000,15685.000000,15463.000000,15577.599609,15577.599609,1460
2016-12-07,15374.799805,15671.000000,15374.799805,15665.099609,15665.099609,5145
2016-12-08,15727.000000,15740.000000,15595.000000,15596.000000,15596.000000,479
2016-12-09,15665.000000,15675.000000,15590.000000,15674.799805,15674.799805,1545
2016-12-13,15484.000000,15850.000000,15484.000000,15780.000000,15780.000000,5841
2016-12-14,15780.000000,15800.000000,15550.000000,15796.000000,15796.000000,1277
2016-12-15,15700.000000,15860.000000,15491.500000,15537.700195,15537.700195,7792
2016-12-16,15500.000000,15574.599609,15445.000000,15499.400391,15499.400391,7455
2016-12-19,15500.000000,15722.000000,15500.000000,15600.000000,15600.000000,531
2016-12-20,15720.000000,15815.000000,15720.000000,15812.400391,15812.400391,2696
2016-12-21,15845.000000,15845.000000,15700.000000,15832.000000,15832.000000,762
2016-12-22,15940.000000,15954.299805,15790.500000,15891.400391,15891.400391,863
2016-12-23,15800.000000,15800.000000,15669.000000,15685.099609,15685.099609,568
2016-12-26,15685.099609,15685.099609,15685.099609,15685.099609,15685.099609,10
2016-12-27,15771.200195,16068.099609,15771.200195,16032.000000,16032.000000,1084
2016-12-28,16100.000000,16142.000000,15992.000000,16040.000000,16040.000000,1351
2016-12-29,16040.000000,16040.000000,15738.900391,15848.500000,15848.500000,429
2016-12-30,15773.000000,15773.000000,15458.000000,15526.000000,15526.000000,750
2017-01-02,15500.000000,15700.000000,15500.000000,15526.000000,15526.000000,22
2017-01-03,15731.400391,15833.000000,15635.000000,15833.000000,15833.000000,963
2017-01-04,16113.000000,16500.000000,16113.000000,16363.599609,16363.599609,2039
2017-01-05,16356.500000,16769.000000,16225.000000,16756.900391,16756.900391,6393
2017-01-06,16769.000000,16999.000000,16713.300781,16962.300781,16962.300781,2708
2017-01-09,17000.000000,17071.900391,16850.000000,17041.800781,17041.800781,1124
2017-01-10,17196.000000,17370.000000,17090.000000,17352.599609,17352.599609,1547
2017-01-11,17293.099609,17536.000000,17293.099609,17488.599609,17488.599609,5452
2017-01-12,17497.699219,17799.000000,17337.900391,17777.800781,17777.800781,7540
2017-01-13,17770.000000,17770.000000,17560.000000,17611.300781,17611.300781,9444
2017-01-16,17700.000000,17700.000000,17700.000000,17700.000000,17700.000000,16
2017-01-17,17500.000000,17754.000000,17385.000000,17423.500000,17423.500000,4224
2017-01-18,17617.800781,17756.000000,17600.000000,17745.000000,17745.000000,2666
2017-01-19,17805.099609,17805.099609,17715.500000,17768.000000,17768.000000,2005
2017-01-20,17800.000000,17800.000000,17445.000000,17457.400391,17457.400391,1613
